Year,Month,Date,Station,Min_Temp_C,Avg_Temp_C,Max_Temp_C,Avg_Humidity_%,Avg_Pressure_hPa,Avg_Wind_Speed_kmh,Max_Wind_Speed_kmh,Total_Precipitation_mm,Common_Condition
2006,8,2006-08-28,Mace Head,9.8,14.28,18.0,85.18,1008.54,18.35,32.2,84.9,Rainy
2006,8,2006-08-29,Mace Head,8.8,14.35,19.3,85.79,1011.53,18.4,34.9,72.6,Rainy
2006,8,2006-08-30,Mace Head,8.6,14.05,19.6,85.16,1010.3,17.25,32.2,73.8,Rainy
2006,8,2006-08-31,Mace Head,10.0,14.49,17.7,84.48,1009.56,21.14,34.8,77.2,Rainy
2006,9,2006-09-01,Mace Head,6.7,10.18,15.0,85.35,1009.55,19.78,30.1,89.9,Rainy
2006,9,2006-09-02,Mace Head,5.0,9.62,14.6,84.35,1012.82,22.26,34.9,66.3,Rainy
2006,9,2006-09-03,Mace Head,6.0,10.15,14.4,84.71,1011.1,22.12,34.7,86.7,Rainy
2006,9,2006-09-04,Mace Head,6.2,10.35,14.8,83.08,1009.53,17.95,33.0,60.7,Rainy
2006,9,2006-09-05,Mace Head,5.1,9.71,13.9,84.34,1013.62,23.31,33.8,74.0,Rainy
2006,9,2006-09-06,Mace Head,5.4,10.02,15.4,85.79,1006.81,20.84,31.5,92.4,Rainy
2006,9,2006-09-07,Mace Head,7.0,10.46,15.2,85.63,1010.38,20.22,34.4,55.3,Cloudy
2006,9,2006-09-08,Mace Head,6.7,10.37,14.0,84.1,1009.2,18.57,33.8,61.4,Rainy
2006,9,2006-09-09,Mace Head,5.0,10.23,14.2,85.02,1013.36,19.2,33.6,90.1,Rainy
2006,9,2006-09-10,Mace Head,6.2,10.05,13.8,84.98,1010.24,22.41,32.8,53.5,Clear
2006,9,2006-09-11,Mace Head,6.4,10.02,14.2,86.58,1008.86,23.44,34.5,75.6,Rainy
2006,9,2006-09-12,Mace Head,6.3,9.45,14.4,85.45,1008.31,21.24,35.0,73.9,Rainy
2006,9,2006-09-13,Mace Head,4.5,9.95,14.6,84.9,1010.2,21.3,35.0,77.4,Rainy
2006,9,2006-09-14,Mace Head,5.4,10.14,13.5,85.12,1007.2,19.96,34.0,81.8,Rainy
2006,9,2006-09-15,Mace Head,5.1,10.05,14.8,84.38,1009.24,19.99,32.8,57.5,Rainy
2006,9,2006-09-16,Mace Head,5.6,9.83,13.4,85.63,1007.98,18.78,33.9,51.9,Cloudy
2006,9,2006-09-17,Mace Head,5.7,10.17,14.1,87.44,1011.53,21.04,33.9,68.4,Rainy
2006,9,2006-09-18,Mace Head,5.8,9.97,14.6,86.44,1008.08,20.61,33.8,83.6,Rainy
2006,9,2006-09-19,Mace Head,5.9,10.01,14.3,86.01,1005.94,17.29,33.7,63.0,Rainy
2006,9,2006-09-20,Mace Head,6.5,10.25,14.9,85.17,1010.79,22.89,33.5,67.2,Rainy
2006,9,2006-09-21,Mace Head,5.6,10.09,15.5,82.27,1007.52,20.07,34.9,62.1,Rainy
2006,9,2006-09-22,Mace Head,5.2,9.92,14.3,86.25,1009.9,20.48,34.8,54.7,Rainy
2006,9,2006-09-23,Mace Head,5.0,9.99,13.9,83.63,1012.7,18.09,33.9,58.1,Rainy
2006,9,2006-09-24,Mace Head,6.3,10.18,14.4,84.71,1009.45,20.79,33.5,91.0,Rainy
2006,9,2006-09-25,Mace Head,6.3,10.2,14.2,85.21,1013.06,19.51,34.0,70.9,Rainy
2006,9,2006-09-26,Mace Head,6.1,9.9,13.7,84.83,1008.12,19.15,31.5,91.2,Rainy
2006,9,2006-09-27,Mace Head,4.5,9.44,12.3,84.74,1008.99,21.28,32.9,61.1,Rainy
2006,9,2006-09-28,Mace Head,5.3,10.2,14.5,83.88,1010.92,25.5,33.8,65.8,Rainy
2006,9,2006-09-29,Mace Head,4.6,10.34,14.2,83.93,1007.63,19.55,33.0,91.7,Rainy
2006,9,2006-09-30,Mace Head,6.2,10.34,15.2,84.33,1010.83,19.66,34.1,62.4,Rainy
2006,10,2006-10-01,Mace Head,5.4,10.08,14.3,84.49,1012.24,19.82,34.6,78.3,Rainy
2006,10,2006-10-02,Mace Head,5.5,10.25,14.3,85.59,1009.36,20.61,34.3,69.8,Rainy
2006,10,2006-10-03,Mace Head,5.5,9.88,14.4,86.76,1010.33,19.62,33.1,67.5,Rainy
2006,10,2006-10-04,Mace Head,5.0,9.72,14.4,84.38,1010.22,20.38,34.7,65.6,Rainy
2006,10,2006-10-05,Mace Head,5.5,10.1,15.8,83.83,1007.82,18.06,33.3,40.6,Clear
2006,10,2006-10-06,Mace Head,5.5,10.44,14.9,85.83,1011.17,19.63,33.2,80.1,Rainy
2006,10,2006-10-07,Mace Head,5.6,10.07,14.2,85.01,1011.05,21.28,34.3,72.9,Rainy
2006,10,2006-10-08,Mace Head,6.4,10.16,14.9,85.74,1006.7,20.85,35.0,100.0,Rainy
2006,10,2006-10-09,Mace Head,5.4,9.51,13.7,84.17,1007.66,14.49,35.0,79.2,Rainy
2006,10,2006-10-10,Mace Head,5.6,10.15,14.0,85.06,1008.53,20.23,33.3,65.4,Rainy
2006,10,2006-10-11,Mace Head,5.0,10.18,14.8,86.0,1007.96,21.9,34.8,79.9,Rainy
2006,10,2006-10-12,Mace Head,4.7,9.5,13.8,85.87,1010.2,20.45,33.7,93.0,Rainy
2006,10,2006-10-13,Mace Head,4.3,10.6,15.1,83.35,1010.56,21.37,34.2,58.4,Rainy
2006,10,2006-10-14,Mace Head,5.0,10.34,13.8,86.87,1012.65,18.44,31.9,78.2,Rainy
2006,10,2006-10-15,Mace Head,7.2,10.15,13.5,85.74,1010.84,16.1,32.6,92.9,Rainy
2006,10,2006-10-16,Mace Head,4.2,10.26,14.2,85.09,1012.25,17.74,34.9,96.2,Rainy
2006,10,2006-10-17,Mace Head,5.1,9.94,14.1,84.63,1008.33,19.85,34.9,74.3,Rainy
2006,10,2006-10-18,Mace Head,5.3,10.22,14.3,82.76,1013.06,19.65,34.1,70.7,Rainy
2006,10,2006-10-19,Mace Head,5.4,9.98,14.9,85.99,1011.26,19.18,34.7,53.9,Cloudy
2006,10,2006-10-20,Mace Head,5.3,9.89,14.9,84.4,1010.37,20.95,33.6,105.5,Rainy
2006,10,2006-10-21,Mace Head,5.1,10.24,14.0,83.56,1009.09,19.31,34.0,79.4,Rainy
2006,10,2006-10-22,Mace Head,6.7,9.85,14.4,84.9,1007.9,23.98,34.6,91.4,Rainy
2006,10,2006-10-23,Mace Head,5.9,10.0,14.7,83.02,1008.38,21.48,34.4,78.6,Rainy
2006,10,2006-10-24,Mace Head,6.0,10.08,15.1,85.83,1008.34,20.07,34.7,86.7,Rainy
2006,10,2006-10-25,Mace Head,5.9,9.7,14.3,87.55,1010.26,20.73,35.0,42.0,Cloudy
2006,10,2006-10-26,Mace Head,5.5,9.93,15.2,85.51,1009.97,21.04,32.9,71.2,Rainy
2006,10,2006-10-27,Mace Head,4.8,9.5,14.8,83.62,1012.86,18.36,32.5,86.5,Rainy
2006,10,2006-10-28,Mace Head,5.1,9.75,14.4,84.16,1010.96,17.9,32.5,58.4,Rainy
2006,10,2006-10-29,Mace Head,5.7,9.94,14.2,86.26,1013.29,19.02,34.8,83.6,Rainy
2006,10,2006-10-30,Mace Head,4.4,10.07,15.3,83.65,1009.8,18.49,34.7,60.1,Rainy
2006,10,2006-10-31,Mace Head,5.9,9.72,15.6,86.01,1010.47,17.25,34.5,62.3,Rainy
2006,11,2006-11-01,Mace Head,5.0,10.47,14.9,86.71,1010.81,22.8,34.9,104.3,Rainy
2006,11,2006-11-02,Mace Head,6.1,10.0,13.8,83.58,1011.01,18.74,33.2,60.8,Cloudy
2006,11,2006-11-03,Mace Head,5.0,9.64,14.1,86.18,1012.28,18.71,34.0,104.9,Rainy
2006,11,2006-11-04,Mace Head,6.5,9.85,14.4,85.18,1007.79,23.02,35.0,74.7,Rainy
2006,11,2006-11-05,Mace Head,5.7,10.01,14.0,84.28,1011.63,22.99,33.0,88.1,Rainy
2006,11,2006-11-06,Mace Head,5.8,10.4,14.5,83.8,1009.52,19.2,34.0,98.8,Rainy
2006,11,2006-11-07,Mace Head,4.4,9.42,13.7,86.16,1012.62,20.1,34.7,88.9,Rainy
2006,11,2006-11-08,Mace Head,5.5,9.85,13.8,85.46,1011.34,20.34,34.2,91.9,Rainy
2006,11,2006-11-09,Mace Head,6.5,10.56,14.4,83.89,1006.3,19.15,33.3,111.2,Rainy
2006,11,2006-11-10,Mace Head,5.2,9.48,14.9,82.71,1005.63,20.5,34.3,96.7,Rainy
2006,11,2006-11-11,Mace Head,4.8,9.87,15.1,84.74,1008.84,20.55,33.9,73.9,Rainy
2006,11,2006-11-12,Mace Head,4.7,9.4,13.9,84.21,1009.98,20.95,34.5,99.8,Rainy
2006,11,2006-11-13,Mace Head,5.7,10.08,14.2,82.07,1009.96,17.3,29.9,57.5,Partly Cloudy
2006,11,2006-11-14,Mace Head,5.3,9.88,13.5,85.94,1012.72,22.95,34.9,62.6,Partly Cloudy
2006,11,2006-11-15,Mace Head,5.9,9.83,14.1,82.85,1006.45,21.42,34.6,103.0,Rainy
2006,11,2006-11-16,Mace Head,4.7,9.86,15.1,85.77,1011.94,21.54,34.6,102.8,Rainy
2006,11,2006-11-17,Mace Head,5.3,10.06,14.7,83.9,1012.19,19.18,34.6,73.7,Cloudy
2006,11,2006-11-18,Mace Head,5.6,9.51,13.5,86.79,1007.62,21.1,34.0,88.3,Rainy
2006,11,2006-11-19,Mace Head,6.0,10.26,13.8,86.23,1010.6,19.65,34.9,90.0,Rainy
2006,11,2006-11-20,Mace Head,6.6,9.92,13.8,84.98,1007.54,15.82,31.5,87.6,Rainy
2006,11,2006-11-21,Mace Head,4.4,9.58,14.1,84.59,1009.27,21.52,33.1,105.8,Rainy
2006,11,2006-11-22,Mace Head,6.4,9.94,14.7,84.77,1011.78,21.9,34.6,76.6,Rainy
2006,11,2006-11-23,Mace Head,4.4,9.79,15.0,86.29,1012.29,22.87,34.4,97.6,Rainy
2006,11,2006-11-24,Mace Head,5.4,9.74,14.7,85.95,1012.14,20.36,34.1,108.8,Rainy
2006,11,2006-11-25,Mace Head,5.2,9.91,14.6,84.34,1008.91,20.83,34.6,101.3,Rainy
2006,11,2006-11-26,Mace Head,6.1,10.64,14.6,85.44,1010.45,20.7,34.0,77.3,Rainy
2006,11,2006-11-27,Mace Head,5.2,9.9,14.0,84.24,1011.98,21.07,34.7,85.2,Rainy
2006,11,2006-11-28,Mace Head,4.9,10.17,14.8,84.62,1011.0,20.08,34.0,120.9,Rainy
2006,11,2006-11-29,Mace Head,5.3,9.98,14.9,84.28,1008.04,19.2,31.9,71.4,Rainy
2006,11,2006-11-30,Mace Head,5.9,10.04,13.9,85.04,1013.42,21.22,35.0,106.2,Rainy
2006,12,2006-12-01,Mace Head,0.7,4.77,8.6,83.98,1012.41,21.3,34.8,59.5,Rainy
2006,12,2006-12-02,Mace Head,1.0,5.09,10.5,85.99,1009.57,18.59,31.6,110.0,Rainy
2006,12,2006-12-03,Mace Head,0.1,4.56,8.4,83.51,1011.51,21.1,33.9,82.2,Rainy
2006,12,2006-12-04,Mace Head,-0.0,4.62,8.1,87.47,1005.54,20.32,33.7,90.9,Rainy
2006,12,2006-12-05,Mace Head,1.5,5.0,9.8,83.27,1013.34,18.78,35.0,100.7,Rainy
2006,12,2006-12-06,Mace Head,1.3,5.54,10.6,86.33,1009.17,23.04,34.8,120.2,Rainy
2006,12,2006-12-07,Mace Head,1.0,4.74,9.6,83.7,1008.65,20.38,33.0,85.3,Rainy
2006,12,2006-12-08,Mace Head,0.5,4.69,9.1,83.67,1008.85,18.26,33.6,88.5,Rainy
2006,12,2006-12-09,Mace Head,-0.1,5.02,9.6,83.18,1012.77,18.83,33.4,92.1,Rainy
2006,12,2006-12-10,Mace Head,0.5,4.27,8.9,85.31,1009.43,18.98,34.2,108.4,Rainy
2006,12,2006-12-11,Mace Head,0.3,5.3,9.8,82.91,1011.42,16.97,30.2,94.2,Rainy
2006,12,2006-12-12,Mace Head,0.1,4.93,9.5,85.73,1012.55,19.76,34.0,95.3,Rainy
2006,12,2006-12-13,Mace Head,0.8,5.12,8.2,85.75,1010.98,19.99,33.7,121.3,Rainy
2006,12,2006-12-14,Mace Head,0.7,4.86,8.8,85.1,1011.98,20.75,34.2,85.7,Rainy
2006,12,2006-12-15,Mace Head,0.5,4.62,10.0,83.45,1008.55,21.12,34.6,88.7,Rainy
2006,12,2006-12-16,Mace Head,0.9,4.95,8.2,84.84,1009.15,18.41,32.8,85.2,Rainy
2006,12,2006-12-17,Mace Head,0.4,5.26,9.9,84.19,1010.0,17.04,34.7,96.1,Rainy
2006,12,2006-12-18,Mace Head,0.8,5.32,10.2,86.04,1011.98,19.08,34.7,86.5,Rainy
2006,12,2006-12-19,Mace Head,-0.1,4.72,9.6,83.01,1010.69,19.1,32.8,109.3,Rainy
2006,12,2006-12-20,Mace Head,2.1,5.22,9.7,82.45,1008.65,22.27,34.8,85.8,Rainy
2006,12,2006-12-21,Mace Head,0.5,5.0,9.0,84.12,1008.07,20.03,33.1,103.5,Rainy
2006,12,2006-12-22,Mace Head,1.4,5.48,9.8,85.95,1010.15,22.38,34.7,62.5,Rainy
2006,12,2006-12-23,Mace Head,0.7,5.2,9.2,86.8,1010.48,18.77,31.8,73.5,Rainy
2006,12,2006-12-24,Mace Head,1.7,5.34,9.7,86.31,1010.95,20.98,33.9,93.3,Rainy
2006,12,2006-12-25,Mace Head,0.5,4.93,9.5,84.78,1010.22,20.03,34.0,98.2,Rainy
2006,12,2006-12-26,Mace Head,0.5,4.77,9.2,85.5,1010.88,20.42,32.6,107.8,Rainy
2006,12,2006-12-27,Mace Head,1.6,5.46,9.7,84.01,1011.21,18.51,32.3,102.3,Rainy
2006,12,2006-12-28,Mace Head,0.0,4.94,8.7,84.41,1010.72,22.64,34.8,79.6,Rainy
2006,12,2006-12-29,Mace Head,2.1,5.34,9.6,83.39,1009.7,21.02,34.9,65.7,Clear
2006,12,2006-12-30,Mace Head,0.3,5.28,10.1,86.42,1010.06,23.62,33.2,102.2,Rainy
2006,12,2006-12-31,Mace Head,-0.5,5.15,10.2,84.7,1010.37,20.31,34.0,79.7,Rainy
2007,1,2007-01-01,Mace Head,0.7,4.78,9.9,83.72,1007.87,19.87,32.5,64.0,Rainy
2007,1,2007-01-02,Mace Head,0.7,5.32,10.3,84.28,1007.85,19.53,34.1,83.9,Rainy
2007,1,2007-01-03,Mace Head,0.8,4.98,9.7,86.7,1009.95,19.43,34.2,85.5,Rainy
2007,1,2007-01-04,Mace Head,1.0,4.83,8.9,83.76,1013.98,15.68,34.1,107.1,Rainy
2007,1,2007-01-05,Mace Head,-0.3,4.83,8.1,84.6,1008.23,17.6,34.8,78.9,Rainy
2007,1,2007-01-06,Mace Head,1.3,4.9,8.7,86.32,1010.07,19.85,34.6,90.5,Rainy
2007,1,2007-01-07,Mace Head,0.8,5.07,9.7,86.25,1009.58,20.62,34.8,84.9,Rainy
2007,1,2007-01-08,Mace Head,0.8,5.17,9.5,86.55,1009.42,19.79,34.2,84.4,Rainy
2007,1,2007-01-09,Mace Head,1.9,5.09,9.5,85.8,1013.27,22.52,34.2,117.6,Rainy
2007,1,2007-01-10,Mace Head,-0.2,4.74,9.2,84.95,1008.45,18.22,34.2,83.6,Rainy
2007,1,2007-01-11,Mace Head,0.3,4.98,10.4,85.86,1007.94,18.72,34.4,90.0,Rainy
2007,1,2007-01-12,Mace Head,1.3,5.03,10.2,84.72,1009.37,15.95,28.2,101.6,Rainy
2007,1,2007-01-13,Mace Head,1.2,5.08,9.3,85.6,1009.17,21.13,32.6,96.8,Rainy
2007,1,2007-01-14,Mace Head,-0.1,5.05,10.5,83.48,1012.61,18.83,33.1,98.4,Rainy
2007,1,2007-01-15,Mace Head,0.5,5.07,9.9,86.0,1012.07,21.02,32.9,92.0,Rainy
2007,1,2007-01-16,Mace Head,0.5,4.9,10.0,87.05,1010.12,20.58,34.3,100.3,Rainy
2007,1,2007-01-17,Mace Head,0.0,4.51,10.3,82.65,1011.59,20.13,34.7,100.9,Rainy
2007,1,2007-01-18,Mace Head,1.1,5.0,9.3,85.07,1005.55,15.92,33.4,93.9,Rainy
2007,1,2007-01-19,Mace Head,-0.4,5.1,10.4,82.88,1009.0,18.14,32.5,76.9,Rainy
2007,1,2007-01-20,Mace Head,0.3,4.68,9.5,86.07,1010.5,18.75,34.9,108.7,Rainy
2007,1,2007-01-21,Mace Head,0.9,4.7,9.4,83.39,1010.74,18.68,33.9,76.9,Rainy
2007,1,2007-01-22,Mace Head,0.9,5.42,10.4,84.83,1007.52,20.79,33.0,95.0,Rainy
2007,1,2007-01-23,Mace Head,-0.1,4.73,9.0,82.75,1008.03,18.99,34.3,84.8,Rainy
2007,1,2007-01-24,Mace Head,0.7,5.0,9.4,85.82,1008.43,22.12,35.0,110.9,Rainy
2007,1,2007-01-25,Mace Head,1.3,4.92,10.4,84.73,1010.72,20.32,34.3,109.9,Rainy
2007,1,2007-01-26,Mace Head,0.5,5.41,10.1,85.18,1008.93,16.7,29.2,105.7,Rainy
2007,1,2007-01-27,Mace Head,-0.7,4.72,8.9,84.7,1010.63,19.2,34.8,85.0,Rainy
2007,1,2007-01-28,Mace Head,0.3,5.08,9.2,83.73,1009.88,20.67,34.1,90.3,Rainy
2007,1,2007-01-29,Mace Head,0.9,4.87,8.7,85.28,1010.96,18.46,32.5,90.6,Rainy
2007,1,2007-01-30,Mace Head,0.5,4.62,8.6,84.22,1010.49,19.66,33.8,61.3,Partly Cloudy
2007,1,2007-01-31,Mace Head,0.3,4.96,9.6,83.47,1011.04,18.81,33.7,89.7,Rainy
2007,2,2007-02-01,Mace Head,0.6,5.02,8.7,85.19,1012.95,19.96,31.5,77.8,Rainy
2007,2,2007-02-02,Mace Head,0.3,5.03,9.6,86.01,1008.09,21.28,34.8,97.0,Rainy
2007,2,2007-02-03,Mace Head,-0.2,4.88,8.6,82.2,1009.96,18.61,32.3,80.9,Rainy
2007,2,2007-02-04,Mace Head,1.2,5.22,10.3,87.16,1009.16,19.79,33.5,75.5,Rainy
2007,2,2007-02-05,Mace Head,0.7,4.8,9.8,84.28,1012.54,19.4,34.7,107.4,Rainy
2007,2,2007-02-06,Mace Head,0.6,4.54,10.0,83.09,1011.58,20.0,32.8,95.8,Rainy
2007,2,2007-02-07,Mace Head,0.7,4.8,8.6,83.46,1014.03,20.92,34.4,74.5,Rainy
2007,2,2007-02-08,Mace Head,0.1,5.2,9.8,85.12,1007.65,18.32,33.9,92.6,Rainy
2007,2,2007-02-09,Mace Head,0.4,4.75,10.1,85.51,1009.79,20.31,33.6,57.3,Rainy
2007,2,2007-02-10,Mace Head,0.7,4.56,8.9,85.5,1011.08,19.51,33.5,90.5,Rainy
2007,2,2007-02-11,Mace Head,0.6,5.02,10.0,82.75,1008.47,18.25,34.5,126.5,Rainy
2007,2,2007-02-12,Mace Head,0.1,4.74,9.3,84.21,1010.7,19.63,34.1,102.3,Rainy
2007,2,2007-02-13,Mace Head,0.3,5.07,10.3,83.97,1009.78,22.26,34.2,78.0,Cloudy
2007,2,2007-02-14,Mace Head,1.1,4.9,8.5,87.25,1009.71,16.68,34.3,75.3,Rainy
2007,2,2007-02-15,Mace Head,0.4,4.94,9.4,84.51,1010.25,18.25,34.5,100.8,Rainy
2007,2,2007-02-16,Mace Head,1.7,5.33,9.4,84.45,1008.03,19.62,34.4,78.6,Rainy
2007,2,2007-02-17,Mace Head,0.9,4.95,8.5,85.09,1008.5,21.25,34.2,93.7,Rainy
2007,2,2007-02-18,Mace Head,0.4,5.65,9.7,85.02,1010.18,20.1,33.9,87.7,Rainy
2007,2,2007-02-19,Mace Head,0.2,5.33,10.5,84.08,1008.74,21.39,34.5,101.2,Rainy
2007,2,2007-02-20,Mace Head,0.6,5.0,9.3,87.64,1010.55,21.28,34.8,69.6,Rainy
2007,2,2007-02-21,Mace Head,1.3,5.15,8.6,84.93,1009.29,19.78,35.0,79.3,Rainy
2007,2,2007-02-22,Mace Head,0.7,5.05,9.0,83.97,1006.08,20.82,33.2,121.4,Rainy
2007,2,2007-02-23,Mace Head,-0.4,4.55,8.6,84.38,1006.31,16.75,34.5,85.8,Rainy
2007,2,2007-02-24,Mace Head,0.9,5.15,9.9,84.73,1009.85,19.01,32.7,113.8,Rainy
2007,2,2007-02-25,Mace Head,0.2,4.92,9.0,87.28,1007.62,22.02,34.9,67.8,Rainy
2007,2,2007-02-26,Mace Head,0.4,4.92,9.5,87.22,1009.92,21.52,33.8,79.2,Rainy
2007,2,2007-02-27,Mace Head,0.1,4.91,9.2,85.6,1011.0,18.11,34.2,57.5,Rainy
2007,2,2007-02-28,Mace Head,0.5,4.83,9.5,88.17,1013.81,22.26,34.8,106.0,Rainy
2007,3,2007-03-01,Mace Head,5.1,8.75,13.8,82.81,1007.26,20.82,35.0,85.8,Rainy
2007,3,2007-03-02,Mace Head,4.2,8.53,12.5,84.3,1007.97,19.32,34.9,75.4,Rainy
2007,3,2007-03-03,Mace Head,4.3,8.82,12.7,82.19,1007.5,20.72,34.0,72.9,Rainy
2007,3,2007-03-04,Mace Head,3.6,9.04,14.2,83.94,1010.56,24.01,34.2,78.5,Rainy
2007,3,2007-03-05,Mace Head,4.6,8.42,13.2,84.04,1010.8,18.84,34.3,101.3,Rainy
2007,3,2007-03-06,Mace Head,3.8,8.6,14.1,87.99,1008.13,16.93,28.6,88.0,Rainy
2007,3,2007-03-07,Mace Head,5.0,8.77,13.3,85.15,1010.54,18.58,33.5,78.5,Rainy
2007,3,2007-03-08,Mace Head,3.6,8.33,14.2,85.14,1011.8,20.49,33.6,76.9,Rainy
2007,3,2007-03-09,Mace Head,3.1,7.95,13.0,85.72,1009.47,19.28,34.6,62.1,Rainy
2007,3,2007-03-10,Mace Head,2.6,8.07,14.6,85.01,1010.47,21.68,34.4,85.9,Rainy
2007,3,2007-03-11,Mace Head,4.0,8.33,14.0,85.44,1011.48,18.8,33.5,70.7,Rainy
2007,3,2007-03-12,Mace Head,3.4,8.18,13.7,84.7,1010.22,19.55,32.7,57.7,Rainy
2007,3,2007-03-13,Mace Head,4.9,8.56,13.1,83.67,1010.1,22.0,34.9,81.9,Rainy
2007,3,2007-03-14,Mace Head,5.1,8.38,12.5,85.17,1006.61,24.4,35.0,69.1,Rainy
2007,3,2007-03-15,Mace Head,3.8,8.23,13.5,87.15,1010.08,16.91,33.5,80.3,Rainy
2007,3,2007-03-16,Mace Head,3.8,9.46,13.5,84.43,1010.86,22.13,34.0,95.7,Rainy
2007,3,2007-03-17,Mace Head,4.7,9.37,13.7,85.74,1009.54,19.94,31.3,78.1,Rainy
2007,3,2007-03-18,Mace Head,3.8,8.3,12.5,83.58,1012.37,18.55,34.6,73.2,Rainy
2007,3,2007-03-19,Mace Head,3.4,8.58,13.1,85.78,1011.88,21.04,35.0,71.3,Rainy
2007,3,2007-03-20,Mace Head,3.8,8.0,13.1,87.09,1012.24,20.17,32.4,70.0,Rainy
2007,3,2007-03-21,Mace Head,3.5,9.08,14.1,85.87,1012.23,23.75,34.5,71.3,Rainy
2007,3,2007-03-22,Mace Head,3.7,8.45,13.7,84.36,1010.71,19.55,34.9,80.4,Rainy
2007,3,2007-03-23,Mace Head,3.1,7.94,14.8,84.71,1009.02,19.24,34.7,87.7,Rainy
2007,3,2007-03-24,Mace Head,4.2,8.57,13.5,82.45,1008.27,20.79,33.6,71.3,Rainy
2007,3,2007-03-25,Mace Head,3.2,8.78,13.9,84.91,1010.7,21.1,34.8,80.6,Rainy
2007,3,2007-03-26,Mace Head,2.6,8.84,13.2,86.7,1009.7,19.08,32.1,68.3,Rainy
2007,3,2007-03-27,Mace Head,3.5,8.38,13.9,87.1,1008.32,19.39,31.7,97.4,Rainy
2007,3,2007-03-28,Mace Head,4.4,8.45,12.8,85.87,1008.08,20.37,34.9,109.5,Rainy
2007,3,2007-03-29,Mace Head,4.0,8.14,13.7,84.76,1008.94,18.78,34.9,61.5,Cloudy
2007,3,2007-03-30,Mace Head,3.2,8.62,12.8,84.22,1011.53,20.72,34.7,67.5,Rainy
2007,3,2007-03-31,Mace Head,3.9,8.12,13.4,85.34,1009.8,20.14,31.8,63.6,Rainy
2007,4,2007-04-01,Mace Head,2.4,7.86,13.6,84.09,1011.61,24.65,34.8,91.7,Rainy
2007,4,2007-04-02,Mace Head,3.9,8.72,13.8,85.6,1006.12,18.55,34.2,53.0,Clear
2007,4,2007-04-03,Mace Head,4.9,8.6,12.0,86.38,1009.56,19.66,33.4,64.7,Rainy
2007,4,2007-04-04,Mace Head,4.0,8.27,13.6,86.03,1010.68,17.84,32.8,81.6,Rainy
2007,4,2007-04-05,Mace Head,3.5,8.26,13.4,85.8,1010.93,18.59,35.0,66.3,Cloudy
2007,4,2007-04-06,Mace Head,2.8,8.14,13.5,85.8,1010.93,20.63,34.4,75.4,Rainy
2007,4,2007-04-07,Mace Head,2.7,8.88,14.5,83.97,1009.69,18.7,33.0,81.5,Rainy
2007,4,2007-04-08,Mace Head,3.2,8.17,12.2,85.19,1011.4,17.35,34.4,60.7,Rainy
2007,4,2007-04-09,Mace Head,2.3,7.73,12.6,85.5,1011.34,21.2,34.8,76.8,Rainy
2007,4,2007-04-10,Mace Head,4.6,9.1,13.4,83.45,1006.43,19.5,32.7,54.8,Rainy
2007,4,2007-04-11,Mace Head,4.3,8.56,12.3,85.82,1010.88,19.37,32.6,91.2,Rainy
2007,4,2007-04-12,Mace Head,2.9,7.8,14.4,85.08,1008.92,20.0,33.9,97.1,Rainy
2007,4,2007-04-13,Mace Head,3.9,8.88,13.3,86.3,1011.24,21.0,34.7,76.2,Rainy
2007,4,2007-04-14,Mace Head,4.4,8.63,13.3,84.19,1010.15,19.06,34.6,46.6,Rainy
2007,4,2007-04-15,Mace Head,4.3,8.54,14.3,84.45,1012.32,19.28,31.7,83.1,Rainy
2007,4,2007-04-16,Mace Head,4.5,8.73,12.4,85.9,1009.28,22.93,34.6,78.8,Rainy
2007,4,2007-04-17,Mace Head,4.1,8.7,13.6,85.87,1005.82,19.29,32.4,83.2,Rainy
2007,4,2007-04-18,Mace Head,2.6,8.58,13.7,83.82,1007.98,18.57,33.0,61.5,Rainy
2007,4,2007-04-19,Mace Head,3.6,8.35,13.2,82.99,1009.95,16.65,30.4,65.9,Rainy
2007,4,2007-04-20,Mace Head,4.0,8.67,13.3,86.6,1008.75,21.52,33.2,85.2,Rainy
2007,4,2007-04-21,Mace Head,3.0,7.98,13.3,84.88,1011.25,21.65,34.8,69.2,Rainy
2007,4,2007-04-22,Mace Head,4.9,9.21,14.0,85.4,1006.6,21.74,34.3,62.7,Rainy
2007,4,2007-04-23,Mace Head,2.7,8.6,14.2,85.92,1008.58,20.63,31.8,72.4,Rainy
2007,4,2007-04-24,Mace Head,3.0,7.69,11.3,83.58,1010.71,19.57,34.3,81.2,Rainy
2007,4,2007-04-25,Mace Head,2.9,8.54,13.3,84.53,1010.5,17.0,33.7,71.8,Rainy
2007,4,2007-04-26,Mace Head,4.5,8.68,14.2,83.86,1008.5,23.44,34.5,82.7,Rainy
2007,4,2007-04-27,Mace Head,3.8,8.25,13.0,83.7,1008.29,18.2,34.4,80.7,Rainy
2007,4,2007-04-28,Mace Head,5.1,9.07,14.3,83.05,1010.69,17.99,34.4,71.4,Rainy
2007,4,2007-04-29,Mace Head,4.7,8.23,11.4,84.2,1010.29,19.11,32.9,84.6,Rainy
2007,4,2007-04-30,Mace Head,3.3,8.4,12.9,86.17,1010.49,21.32,32.9,91.3,Rainy
2007,5,2007-05-01,Mace Head,2.3,8.85,13.6,83.68,1012.61,21.13,34.7,86.4,Rainy
